Date,Open,High,Low,Close,Adj Close,Volume
2017-01-18,486.899994,491.649994,483.350006,488.350006,482.997864,342798
2017-01-19,486.000000,487.700012,479.799988,483.700012,478.398834,422994
2017-01-20,460.000000,461.000000,448.100006,450.500000,445.562714,1925831
2017-01-23,447.750000,448.600006,441.500000,445.100006,440.221893,452695
2017-01-24,447.500000,452.000000,445.600006,451.250000,446.304474,283051
2017-01-25,451.500000,465.000000,451.500000,463.700012,458.618042,495236
2017-01-27,464.000000,478.549988,464.000000,472.750000,467.568848,563775
2017-01-30,472.000000,476.500000,469.750000,472.399994,467.222687,214926
2017-01-31,472.399994,472.399994,464.299988,465.899994,460.793915,236663
2017-02-01,465.899994,479.250000,460.500000,475.899994,470.684326,443476
2017-02-02,478.000000,485.799988,474.100006,482.450012,477.162567,1160929
2017-02-03,485.000000,491.600006,480.750000,489.649994,484.283630,474568
2017-02-06,493.000000,499.899994,493.000000,496.950012,491.503632,390445
2017-02-07,496.950012,499.500000,490.500000,492.600006,487.201294,475687
2017-02-08,493.000000,493.000000,481.799988,487.500000,482.157196,1032463
2017-02-09,489.649994,494.000000,482.950012,484.950012,479.635162,429688
2017-02-10,488.850006,492.000000,486.149994,488.500000,483.146240,312705
2017-02-13,493.000000,493.950012,487.000000,490.350006,484.975983,287524
2017-02-14,491.000000,491.000000,482.399994,487.049988,481.712128,197934
2017-02-15,488.000000,493.500000,484.100006,487.950012,482.602264,339748
2017-02-16,488.000000,494.250000,486.500000,493.000000,487.596924,341803
2017-02-17,499.100006,503.899994,487.549988,489.000000,483.640747,594026
2017-02-20,495.100006,495.100006,478.950012,480.600006,475.332825,400715
2017-02-21,482.000000,508.899994,482.000000,504.600006,499.069794,1025022
2017-02-22,505.049988,526.900024,505.049988,524.450012,518.702271,1289457
